_CustomObjectKey,STATUS,ID_TITULO,ID_PLANO,ID_SERIE
15587290,A,33988,"PM60F ",AA
15587291,A,21196,"48PMA ",AA
15587292,A,33989,"PM60C ",AA
15587293,A,33994,"PM60C ",AA
15587294,A,34571,"PM60C ",AA
15587295,A,34572,"PM60C ",AA
15587296,A,34596,"PM60C ",AA
15587297,A,34598,"PM60C ",AA
15587298,A,34604,"PM60C ",AA
15587299,A,34605,"PM60C ",AA
15587300,A,35186,"PM60C ",AA
15587301,A,35187,"PM60C ",AA
15587302,A,35188,"PM60C ",AA
15587303,A,35189,"PM60C ",AA
15587304,A,35190,"PM60C ",AA
15587305,A,35191,"PM60C ",AA
15587306,A,35192,"PM60C ",AA
15587307,A,35193,"PM60C ",AA
15587308,A,35194,"PM60C ",AA
15587309,A,35195,"PM60C ",AA
15587310,A,35196,"PM60C ",AA
15587311,A,35197,"PM60C ",AA
15587312,A,35198,"PM60C ",AA
15587313,A,35199,"PM60C ",AA
15587314,A,35200,"PM60C ",AA
15587315,A,35201,"PM60C ",AA
15587316,A,35211,"PM60C ",AA
15587317,A,35212,"PM60C ",AA
15587318,A,35213,"PM60C ",AA
15587319,A,35214,"PM60C ",AA
15587320,A,35215,"PM60C ",AA
15587321,A,88775,"PM60C ",AA
15587322,A,88788,"PM60C ",AA
15587323,A,88793,"PM60C ",AA
15587324,A,88797,"PM60E ",AA
15587325,A,89225,"PM60C ",AA
15587326,A,89226,"PM60D ",AA
15587327,A,89236,"PM60D ",AA
15587328,A,89237,"PM60C ",AA
15587329,A,89242,"PM60C ",AA
15587330,A,93229,"PM60C ",AA
15587331,A,93231,"PM60C ",AA
15587332,A,93235,"PM60E ",AA
15587333,A,93541,"PM60C ",AA
15587334,A,93543,"PM60C ",AA
15587335,A,93544,"PM60C ",AA
15587336,A,93546,"PM60C ",AA
15587337,A,93548,"PM60C ",AA
15587338,A,93549,"PM60C ",AA
15587339,A,93550,"PM60D ",AA
15587340,A,93553,"PM60C ",AA
15587341,A,93554,"PM60C ",AA
15587342,A,93555,"PM60C ",AA
15587343,A,93561,"PM60C ",AA
15587344,A,93564,"PM60C ",AA
15587345,A,93565,"PM60C ",AA
15587346,A,19492,"48PMA ",AA
15587347,A,19824,"48PMA ",AA
15587348,A,31561,"PM60C ",AA
15587349,A,31570,"PM60G ",AA
15587350,A,31886,"PM60C ",AA
15587351,A,31893,"PM60C ",AA
15587352,A,31894,"PM60C ",AA
15587353,A,20608,"48PMN ",AA
15587354,A,32351,"PM60C ",AA
15587355,A,32356,"PM60C ",AA
15587356,A,32869,"PM60C ",AA
15587357,A,33427,"PM60C ",AA
15587358,A,33436,"PM60C ",AA
15587359,A,33445,"PM60C ",AA
15587360,A,34002,"PM60C ",AA
15587361,A,34003,"PM60G ",AA
15587362,A,34012,"PM60C ",AA
15587363,A,34013,"PM60C ",AA
15587364,A,34016,"PM60C ",AA
15587365,A,34017,"PM60D ",AA
15587366,A,34020,"PM60D ",AA
15587367,A,34022,"PM60C ",AA
15587368,A,34023,"PM60C ",AA
15587369,A,34025,"PM60C ",AA
15587370,A,34611,"PM60C ",AA
15587371,A,34613,"PM60C ",AA
15587372,A,34615,"PM60C ",AA
15587373,A,34624,"PM60C ",AA
15587374,A,34628,"PM60C ",AA
15587375,A,34630,"PM60C ",AA
15587376,A,34631,"PM60C ",AA
15587377,A,34634,"PM60D ",AA
15587378,A,34635,"PM60C ",AA
15587379,A,34640,"PM60C ",AA
15587380,A,35232,"PM60C ",AA
15587381,A,35233,"PM60C ",AA
15587382,A,35245,"PM60C ",AA
15587383,A,35246,"PM60C ",AA
15587384,A,35253,"PM60C ",AA
15587385,A,35254,"PM60C ",AA
15587386,A,35255,"PM60C ",AA
15587387,A,35256,"PM60C ",AA
15587388,A,35257,"PM60C ",AA
15587389,A,35258,"PM60C ",AA
15587390,A,35274,"PM60C ",AA
15587391,A,35275,"PM60C ",AA
15587392,A,35277,"PM60C ",AA
15587393,A,89258,"PM60D ",AA
15587394,A,89262,"PM60C ",AA
15587395,A,89265,"PM60C ",AA
15587396,A,89266,"PM60C ",AA
15587397,A,89272,"PM60D ",AA
15587398,A,89274,"PM60C ",AA
15587399,A,93254,"PM60D ",AA
15587400,A,93257,"PM60C ",AA
15587401,A,93258,"PM60C ",AA
15587402,A,93259,"PM60C ",AA
15587403,A,93260,"PM60C ",AA
15587404,A,93261,"PM60C ",AA
15587405,A,93264,"PM60D ",AA
15587406,A,93568,"PM60C ",AA
15587407,A,93573,"PM60C ",AA
15587408,A,93574,"PM60C ",AA
15587409,A,93577,"PM60D ",AA
15587410,A,93579,"PM60C ",AA
15587411,A,93582,"PM60C ",AA
15587412,A,93584,"PM60C ",AA
15587413,A,93586,"PM60C ",AA
15587414,A,93588,"PM60C ",AA
15587415,A,93590,"PM60D ",AA
15587416,A,93591,"PM60C ",AA
15587417,A,93595,"PM60C ",AA
15587418,A,93600,"PM60F ",AA
15587419,A,93601,"PM60C ",AA
15587420,A,31156,"PM60E ",AA
15587421,A,31571,"PM60C ",AA
15587422,A,19838,"48PMF ",AA
15587423,A,31581,"PM60D ",AA
15587424,A,31588,"PM60D ",AA
15587425,A,31917,"PM60D ",AA
15587426,A,31923,"PM60C ",AA
15587427,A,31924,"PM60C ",AA
15587428,A,32360,"PM60C ",AA
15587429,A,32363,"PM60C ",AA
15587430,A,32364,"PM60C ",AA
15587431,A,32367,"PM60C ",AA
15587432,A,32368,"PM60C ",AA
15587433,A,32370,"PM60D ",AA
15587434,A,32373,"PM60C ",AA
15587435,A,32374,"PM60C ",AA
15587436,A,32375,"PM60C ",AA
15587437,A,32377,"PM60C ",AA
15587438,A,32384,"PM60C ",AA
15587439,A,32388,"PM60C ",AA
15587440,A,32391,"PM60C ",AA
15587441,A,32392,"PM60C ",AA
15587442,A,32875,"PM60C ",AA
15587443,A,32877,"PM60C ",AA
15587444,A,20880,"48PMA ",AA
15587445,A,32883,"PM60C ",AA
15587446,A,32888,"PM60C ",AA
15587447,A,32889,"PM60C ",AA
15587448,A,32895,"PM60C ",AA
15587449,A,32896,"PM60C ",AA
15587450,A,32897,"PM60C ",AA
15587451,A,33462,"PM60C ",AA
15587452,A,33465,"PM60C ",AA
15587453,A,33466,"PM60C ",AA
15587454,A,33473,"PM60C ",AA
15587455,A,33476,"PM60C ",AA
15587456,A,33479,"PM60D ",AA
15587457,A,21063,"48PMA ",AA
15587458,A,33487,"PM60C ",AA
15587459,A,33489,"PM60C ",AA
15587460,A,21065,"48PMA ",AA
15587461,A,33494,"PM60C ",AA
15587462,A,33499,"PM60C ",AA
15587463,A,34037,"PM60C ",AA
15587464,A,34050,"PM60C ",AA
15587465,A,34053,"PM60C ",AA
15587466,A,34057,"PM60G ",AA
15587467,A,34058,"PM60C ",AA
15587468,A,34059,"PM60C ",AA
15587469,A,34060,"PM60C ",AA
15587470,A,34061,"PM60C ",AA
15587471,A,34648,"PM60C ",AA
15587472,A,34653,"PM60C ",AA
15587473,A,34654,"PM60C ",AA
15587474,A,34656,"PM60C ",AA
15587475,A,34659,"PM60C ",AA
15587476,A,34663,"PM60C ",AA
15587477,A,34664,"PM60C ",AA
15587478,A,34666,"PM60C ",AA
15587479,A,34672,"PM60C ",AA
15587480,A,35282,"PM60C ",AA
15587481,A,35283,"PM60C ",AA
15587482,A,35290,"PM60C ",AA
15587483,A,35291,"PM60C ",AA
15587484,A,35301,"PM60C ",AA
15587485,A,35306,"PM60C ",AA
15587486,A,35307,"PM60C ",AA
15587487,A,35308,"PM60C ",AA
15587488,A,35309,"PM60C ",AA
15587489,A,35319,"PM60C ",AA
15587490,A,35320,"PM60C ",AA
15587491,A,88807,"PM60C ",AA
15587492,A,89280,"PM60C ",AA
15587493,A,89281,"PM60C ",AA
15587494,A,61105,"48PMF ",AA
15587495,A,93276,"PM60C ",AA
15587496,A,93279,"PM60C ",AA
15587497,A,93282,"PM60E ",AA
15587498,A,93283,"PM60C ",AA
15587499,A,93607,"PM60C ",AA
15587500,A,93611,"PM60D ",AA
15587501,A,93614,"PM60C ",AA
15587502,A,93617,"PM60C ",AA
15587503,A,93621,"PM60C ",AA
15587504,A,93622,"PM60C ",AA
15587505,A,93628,"PM60C ",AA
15587506,A,93629,"PM60C ",AA
15587507,A,31173,"PM60C ",AA
15587508,A,31174,"PM60C ",AA
15587509,A,31189,"PM60D ",AA
15587510,A,31592,"PM60D ",AA
15587511,A,31595,"PM60C ",AA
15587512,A,31597,"PM60C ",AA
15587513,A,31600,"PM60D ",AA
15587514,A,31604,"PM60D ",AA
15587515,A,31605,"PM60C ",AA
15587516,A,31929,"PM60D ",AA
15587517,A,31930,"PM60D ",AA
15587518,A,31937,"PM60C ",AA
15587519,A,31940,"PM60C ",AA
15587520,A,20308,"48PMA ",AA
15587521,A,31945,"PM60C ",AA
15587522,A,31947,"PM60C ",AA
15587523,A,31951,"PM60C ",AA
15587524,A,31957,"PM60C ",AA
15587525,A,32397,"PM60C ",AA
15587526,A,32398,"PM60C ",AA
15587527,A,32402,"PM60C ",AA
15587528,A,32404,"PM60C ",AA
15587529,A,32408,"PM60C ",AA
15587530,A,32410,"PM60C ",AA
15587531,A,32412,"PM60C ",AA
15587532,A,32417,"PM60C ",AA
15587533,A,32425,"PM60C ",AA
15587534,A,32906,"PM60C ",AA
15587535,A,32907,"PM60C ",AA
15587536,A,32917,"PM60C ",AA
15587537,A,32923,"PM60C ",AA
15587538,A,32927,"PM60C ",AA
15587539,A,32930,"PM60C ",AA
15587540,A,32938,"PM60C ",AA
15587541,A,32940,"PM60C ",AA
15587542,A,32941,"PM60C ",AA
15587543,A,33502,"PM60C ",AA
15587544,A,33505,"PM60C ",AA
15587545,A,33506,"PM60C ",AA
15587546,A,33511,"PM60C ",AA
15587547,A,33516,"PM60D ",AA
15587548,A,33523,"PM60C ",AA
15587549,A,33528,"PM60C ",AA
15587550,A,33531,"PM60C ",AA
15587551,A,34081,"PM60C ",AA
15587552,A,34084,"PM60C ",AA
15587553,A,34088,"PM60C ",AA
15587554,A,34090,"PM60C ",AA
15587555,A,34093,"PM60C ",AA
15587556,A,34097,"PM60C ",AA
15587557,A,34101,"PM60C ",AA
15587558,A,34102,"PM60E ",AA
15587559,A,34104,"PM60C ",AA
15587560,A,34106,"PM60C ",AA
15587561,A,34108,"PM60C ",AA
15587562,A,34112,"PM60F ",AA
15587563,A,34683,"PM60C ",AA
15587564,A,34692,"PM60C ",AA
15587565,A,34694,"PM60C ",AA
15587566,A,34696,"PM60C ",AA
15587567,A,34699,"PM60C ",AA
15587568,A,34700,"PM60C ",AA
15587569,A,34704,"PM60C ",AA
15587570,A,34706,"PM60C ",AA
15587571,A,34710,"PM60C ",AA
15587572,A,34717,"PM60C ",AA
15587573,A,34720,"PM60C ",AA
15587574,A,34721,"PM60C ",AA
15587575,A,35341,"PM60C ",AA
15587576,A,35342,"PM60C ",AA
15587577,A,35343,"PM60C ",AA
15587578,A,35344,"PM60C ",AA
15587579,A,35345,"PM60C ",AA
15587580,A,35350,"PM60C ",AA
15587581,A,35351,"PM60C ",AA
15587582,A,35352,"PM60C ",AA
15587583,A,35353,"PM60C ",AA
15587584,A,35354,"PM60C ",AA
15587585,A,35355,"PM60C ",AA
15587586,A,35358,"PM60C ",AA
15587587,A,35359,"PM60C ",AA
15587588,A,35360,"PM60C ",AA
15587589,A,35361,"PM60C ",AA
15587590,A,35362,"PM60C ",AA
15587591,A,35363,"PM60C ",AA
15587592,A,88808,"PM60C ",AA
15587593,A,88811,"PM60C ",AA
15587594,A,88812,"PM60C ",AA
15587595,A,88820,"PM60C ",AA
15587596,A,88821,"PM60C ",AA
15587597,A,88824,"PM60C ",AA
15587598,A,89306,"PM60C ",AA
15587599,A,89313,"PM60C ",AA
15587600,A,89319,"PM60C ",AA
15587601,A,89320,"PM60C ",AA
