_CustomObjectKey,id_titulo,id_titular,id_subscritor,id_cliente,num_titulo,serie,plano,origem,id_titulo_darwin
3472518,a0o6g00000H9MR5AAN,a0i6g00000AhclgAAB,a0i6g00000AhclgAAB,0016g00002RJnqGAAT,10281,AD,A60PM,CAP,10281
3472519,a0o6g00000H9MR8AAN,a0i6g00000AhfFRAAZ,a0i6g00000AhfFRAAZ,0016g00002RJo4HAAT,10283,AD,A60PM,CAP,10283
3472520,a0o6g00000H9MR9AAN,a0i6g00000AhZAwAAN,a0i6g00000AhZAwAAN,0016g00002RJlg2AAD,10284,AD,A60PM,CAP,10284
3472521,a0o6g00000H9MRAAA3,a0i6g00000AhZAwAAN,a0i6g00000AhZAwAAN,0016g00002RJlg2AAD,216552,AA,PUA24,CAP,216552
3472522,a0o6g00000H9MRBAA3,a0i6g00000AhfFWAAZ,a0i6g00000AhfFWAAZ,0016g00002RJwS6AAL,10285,AD,A60PM,CAP,10285
3472523,a0o6g00000H9MRFAA3,a0i6g00000AhfC5AAJ,a0i6g00000AhfC5AAJ,0016g00002RJq15AAD,88638,AC,A60PM,CAP,88638
3472524,a0o6g00000H9MRGAA3,a0i6g00000AhZ8BAAV,a0i6g00000AhZ8BAAV,0016g00002RJspoAAD,10287,AD,A60PM,CAP,10287
3472525,a0o6g00000H9MRIAA3,a0i6g00000AhfC9AAJ,a0i6g00000AhfC9AAJ,0016g00002RJvDYAA1,87700,AC,A60PM,CAP,87700
3472526,a0o6g00000H9MRMAA3,a0i6g00000AhfCCAAZ,a0i6g00000AhfCCAAZ,0016g00002RK0oEAAT,87703,AC,A60PM,CAP,87703
3472527,a0o6g00000H9MRUAA3,a0i6g00000AhfCSAAZ,a0i6g00000AhfCSAAZ,0016g00002RJo2ZAAT,10442,AD,A60PM,CAP,10442
3472528,a0o6g00000H9MRbAAN,a0i6g00000AhfCqAAJ,a0i6g00000AhfCqAAJ,0016g00002RJqocAAD,543407,AA,A48PM,CAP,543407
3472529,a0o6g00000H9MRfAAN,a0i6g00000AhfCzAAJ,a0i6g00000AhfCzAAJ,0016g00002RJsD8AAL,87725,AC,A60PM,CAP,87725
3472530,a0o6g00000H9MRhAAN,a0i6g00000AhfD7AAJ,a0i6g00000AhfD7AAJ,0016g00002RK22NAAT,346461,AB,A60PM,CAP,346461
3472531,a0o6g00000H9MRiAAN,a0i6g00000AhcpAAAR,a0i6g00000AhcpAAAR,0016g00002RK0ytAAD,10447,AD,A60PM,CAP,10447
3472532,a0o6g00000H9MRjAAN,a0i6g00000AhfDIAAZ,a0i6g00000AhfDIAAZ,0016g00002RK0NRAA1,543747,AA,A48PM,CAP,543747
3472533,a0o6g00000H9MRoAAN,a0i6g00000AhfDNAAZ,a0i6g00000AhfDNAAZ,0016g00002RJqZsAAL,543411,AA,A48PM,CAP,543411
3472534,a0o6g00000H9MRqAAN,a0i6g00000AhfDTAAZ,a0i6g00000AhfDTAAZ,0016g00002RJpcaAAD,543415,AA,A48PM,CAP,543415
3472535,a0o6g00000H9MRsAAN,a0i6g00000AhfDVAAZ,a0i6g00000AhfDVAAZ,0016g00002RK0NAAA1,10449,AD,A60PM,CAP,10449
3472536,a0o6g00000H9MRvAAN,a0i6g00000AhfDYAAZ,a0i6g00000AhfDYAAZ,0016g00002RJlu7AAD,10304,AD,A60PM,CAP,10304
3472537,a0o6g00000H9MRwAAN,a0i6g00000AhfDcAAJ,a0i6g00000AhfDcAAJ,0016g00002RJlldAAD,10307,AD,A60PM,CAP,10307
3472538,a0o6g00000H9MS1AAN,a0i6g00000AhclyAAB,a0i6g00000AhclyAAB,0016g00002RJtvtAAD,12596,AB,PUA48,CAP,12596
3472539,a0o6g00000H9MS3AAN,a0i6g00000AhfDlAAJ,a0i6g00000AhfDlAAJ,0016g00002RJmTfAAL,10314,AD,A60PM,CAP,10314
3472540,a0o6g00000H9MSJAA3,a0i6g00000AhcklAAB,a0i6g00000AhcklAAB,0016g00002RJr1QAAT,346465,AB,A60PM,CAP,346465
3472541,a0o6g00000H9MSKAA3,a0i6g00000AhfE0AAJ,a0i6g00000AhfE0AAJ,0016g00002RJwUdAAL,12597,AB,PUF48,CAP,12597
3472542,a0o6g00000H9MSLAA3,a0i6g00000Ahcq4AAB,a0i6g00000Ahcq4AAB,0016g00002RK1S8AAL,10322,AD,A60PM,CAP,10322
3472543,a0o6g00000H9MSTAA3,a0i6g00000AhZ7oAAF,a0i6g00000AhZ7oAAF,0016g00002RJlu9AAD,10453,AD,A60PM,CAP,10453
3472544,a0o6g00000H9MSaAAN,a0i6g00000AhfESAAZ,a0i6g00000AhfESAAZ,0016g00002RJoJMAA1,87732,AC,A60PM,CAP,87732
3472545,a0o6g00000H9MSbAAN,a0i6g00000AhfEVAAZ,a0i6g00000AhfEVAAZ,0016g00002RJyFjAAL,543750,AA,A48PM,CAP,543750
3472546,a0o6g00000H9MSfAAN,a0i6g00000AhfEcAAJ,a0i6g00000AhfEcAAJ,0016g00002RJwSFAA1,346333,AB,A60PM,CAP,346333
3472547,a0o6g00000H9MSgAAN,a0i6g00000AhZC8AAN,a0i6g00000AhZC8AAN,0016g00002RK1xbAAD,87734,AC,A60PM,CAP,87734
3472548,a0o6g00000H9MShAAN,a0i6g00000AhfEfAAJ,a0i6g00000AhfEfAAJ,0016g00002RJyFnAAL,87735,AC,A60PM,CAP,87735
3472549,a0o6g00000H9MSkAAN,a0i6g00000AhfEhAAJ,a0i6g00000AhfEhAAJ,0016g00002RJtvrAAD,350158,AA,B48PU,CAP,350158
3472550,a0o6g00000H9MSlAAN,a0i6g00000AhfElAAJ,a0i6g00000AhfElAAJ,0016g00002RJldqAAD,87737,AC,A60PM,CAP,87737
3472551,a0o6g00000H9MSnAAN,a0i6g00000AhfEpAAJ,a0i6g00000AhfEpAAJ,0016g00002RJojFAAT,87743,AC,A60PM,CAP,87743
3472552,a0o6g00000H9MSpAAN,a0i6g00000AhfCUAAZ,a0i6g00000AhfCUAAZ,0016g00002RJlyrAAD,543438,AA,A48PM,CAP,543438
3472553,a0o6g00000H9MSqAAN,a0i6g00000AhZ6rAAF,a0i6g00000AhZ6rAAF,0016g00002RJyHCAA1,143756,AA,PUF48,CAP,143756
3472554,a0o6g00000H9MSuAAN,a0i6g00000AhfCbAAJ,a0i6g00000AhfCbAAJ,0016g00002RJoIwAAL,87747,AC,A60PM,CAP,87747
3472555,a0o6g00000H9MSwAAN,a0i6g00000AhZC9AAN,a0i6g00000AhZC9AAN,0016g00002RJq5PAAT,87749,AC,A60PM,CAP,87749
3472556,a0o6g00000H9MT3AAN,a0i6g00000AhfIfAAJ,a0i6g00000AhfIfAAJ,0016g00002RJzsVAAT,350445,AA,A48PU,CAP,350445
3472557,a0o6g00000H9MT4AAN,a0i6g00000AhcoNAAR,a0i6g00000AhcoNAAR,0016g00002RJpUUAA1,87757,AC,A60PM,CAP,87757
3472558,a0o6g00000H9MTBAA3,a0i6g00000AhfIvAAJ,a0i6g00000AhfIvAAJ,0016g00002RJsl6AAD,88147,AC,A60PM,CAP,88147
3472559,a0o6g00000H9MTDAA3,a0i6g00000AhckwAAB,a0i6g00000AhckwAAB,0016g00002RJvkbAAD,87766,AC,A60PM,CAP,87766
3472560,a0o6g00000H9MTGAA3,a0i6g00000AhZ2YAAV,a0i6g00000AhZ2YAAV,0016g00002RJqR9AAL,10362,AD,A60PM,CAP,10362
3472561,a0o6g00000H9MTJAA3,a0i6g00000AhZ2eAAF,a0i6g00000AhZ2eAAF,0016g00002RJrftAAD,10366,AD,A60PM,CAP,10366
3472562,a0o6g00000H9MTQAA3,a0i6g00000AhcmNAAR,a0i6g00000AhcmNAAR,0016g00002RJycgAAD,10372,AD,A60PM,CAP,10372
3472563,a0o6g00000H9MTWAA3,a0i6g00000AhZBTAA3,a0i6g00000AhZBTAA3,0016g00002RJwwbAAD,135137,AA,B36PM,CAP,135137
3472564,a0o6g00000H9MTXAA3,a0i6g00000AhZ35AAF,a0i6g00000AhZ35AAF,0016g00002RJldyAAD,87895,AC,A60PM,CAP,87895
3472565,a0o6g00000H9MTZAA3,a0i6g00000AhZ37AAF,a0i6g00000AhZ37AAF,0016g00002RK132AAD,14225,AC,A48PM,CAP,14225
3472566,a0o6g00000H9MTaAAN,a0i6g00000AhZ38AAF,a0i6g00000AhZ38AAF,0016g00002RJu0LAAT,50863,AA,PUA12,CAP,50863
3472567,a0o6g00000H9MTcAAN,a0i6g00000AhZ3DAAV,a0i6g00000AhZ3DAAV,0016g00002RJq2wAAD,50864,AA,PUA12,CAP,50864
3472568,a0o6g00000H9MTjAAN,a0i6g00000AhZ3QAAV,a0i6g00000AhZ3QAAV,0016g00002RJwEQAA1,346180,AB,A60PM,CAP,346180
3472569,a0o6g00000H9MTkAAN,a0i6g00000AhcmcAAB,a0i6g00000AhcmcAAB,0016g00002RJycrAAD,346182,AB,A60PM,CAP,346182
3472570,a0o6g00000H9MTwAAN,a0i6g00000AhZ3pAAF,a0i6g00000AhZ3pAAF,0016g00002RJomiAAD,87908,AC,A60PM,CAP,87908
3472571,a0o6g00000H9MTxAAN,a0i6g00000AhZ3tAAF,a0i6g00000AhZ3tAAF,0016g00002RK23bAAD,12624,AB,PUA48,CAP,12624
3472572,a0o6g00000H9MTyAAN,a0i6g00000AhZ3tAAF,a0i6g00000AhZ3tAAF,0016g00002RK23bAAD,87911,AC,A60PM,CAP,87911
3472573,a0o6g00000H9MU3AAN,a0i6g00000AhZ46AAF,a0i6g00000AhZ46AAF,0016g00002RJrh3AAD,87915,AC,A60PM,CAP,87915
3472574,a0o6g00000H9MU4AAN,a0i6g00000Ahcp8AAB,a0i6g00000Ahcp8AAB,0016g00002RJxMaAAL,87917,AC,A60PM,CAP,87917
3472575,a0o6g00000H9MUCAA3,a0i6g00000AhZ4lAAF,a0i6g00000AhZ4lAAF,0016g00002RJvpZAAT,87925,AC,A60PM,CAP,87925
3472576,a0o6g00000H9MUEAA3,a0i6g00000Ahcn7AAB,a0i6g00000Ahcn7AAB,0016g00002RJpCCAA1,87931,AC,A60PM,CAP,87931
3472577,a0o6g00000H9MUFAA3,a0i6g00000Ahcn7AAB,a0i6g00000Ahcn7AAB,0016g00002RJpCCAA1,87932,AC,A60PM,CAP,87932
3472578,a0o6g00000H9MUNAA3,a0i6g00000AhfHGAAZ,a0i6g00000AhfHGAAZ,0016g00002RJxa9AAD,110028,AA,PUE36,CAP,110028
3472579,a0o6g00000H9MUVAA3,a0i6g00000AhfHSAAZ,a0i6g00000AhfHSAAZ,0016g00002RJnJQAA1,12609,AB,PUA48,CAP,12609
3472580,a0o6g00000H9MUXAA3,a0i6g00000AhfHWAAZ,a0i6g00000AhfHWAAZ,0016g00002RJnHwAAL,543755,AA,A48PM,CAP,543755
3472581,a0o6g00000H9MUZAA3,a0i6g00000AhcpYAAR,a0i6g00000AhcpYAAR,0016g00002RJyJtAAL,88648,AC,A60PM,CAP,88648
3472582,a0o6g00000H9MUaAAN,a0i6g00000AhcmJAAR,a0i6g00000AhcmJAAR,0016g00002RK0a3AAD,87827,AC,D60PM,CAP,87827
3472583,a0o6g00000H9MUdAAN,a0i6g00000AhfHeAAJ,a0i6g00000AhfHeAAJ,0016g00002RJxMOAA1,87829,AC,A60PM,CAP,87829
3472584,a0o6g00000H9MUhAAN,a0i6g00000AhcpaAAB,a0i6g00000AhcpaAAB,0016g00002RJtydAAD,87831,AC,A60PM,CAP,87831
3472585,a0o6g00000H9MUiAAN,a0i6g00000AhfHjAAJ,a0i6g00000AhfHjAAJ,0016g00002RK1RxAAL,543459,AA,A48PM,CAP,543459
3472586,a0o6g00000H9MUoAAN,a0i6g00000AhfHzAAJ,a0i6g00000AhfHzAAJ,0016g00002RK0XvAAL,88157,AC,A60PM,CAP,88157
3472587,a0o6g00000H9MUqAAN,a0i6g00000AhckYAAR,a0i6g00000AhckYAAR,0016g00002RJmTcAAL,12613,AB,PUA48,CAP,12613
3472588,a0o6g00000H9MUtAAN,a0i6g00000Ahcp9AAB,a0i6g00000Ahcp9AAB,0016g00002RK1xiAAD,110031,AA,PUG36,CAP,110031
3472589,a0o6g00000H9MUuAAN,a0i6g00000AhfI9AAJ,a0i6g00000AhfI9AAJ,0016g00002RJo6YAAT,87840,AC,A60PM,CAP,87840
3472590,a0o6g00000H9MUvAAN,a0i6g00000AhcpLAAR,a0i6g00000AhcpLAAR,0016g00002RJpRyAAL,87841,AC,A60PM,CAP,87841
3472591,a0o6g00000H9MUyAAN,a0i6g00000AhcmwAAB,a0i6g00000AhcmwAAB,0016g00002RJmP2AAL,120732,AB,A48PM,CAP,120732
3472592,a0o6g00000H9MUzAAN,a0i6g00000AhfIEAAZ,a0i6g00000AhfIEAAZ,0016g00002RJnI9AAL,87844,AC,A60PM,CAP,87844
3472593,a0o6g00000H9MV0AAN,a0i6g00000AhfIGAAZ,a0i6g00000AhfIGAAZ,0016g00002RK1rqAAD,88158,AC,A60PM,CAP,88158
3472594,a0o6g00000H9MV4AAN,a0i6g00000AhfIMAAZ,a0i6g00000AhfIMAAZ,0016g00002RJsCxAAL,87849,AC,A60PM,CAP,87849
3472595,a0o6g00000H9MV5AAN,a0i6g00000AhfIOAAZ,a0i6g00000AhfIOAAZ,0016g00002RJyX4AAL,88160,AC,A60PM,CAP,88160
3472596,a0o6g00000H9MV6AAN,a0i6g00000AhfIPAAZ,a0i6g00000AhfIPAAZ,0016g00002RJrcCAAT,543466,AA,A48PM,CAP,543466
3472597,a0o6g00000H9MVAAA3,a0i6g00000AhfG0AAJ,a0i6g00000AhfG0AAJ,0016g00002RJsbrAAD,87853,AC,A60PM,CAP,87853
3472598,a0o6g00000H9MVEAA3,a0i6g00000AhckrAAB,a0i6g00000AhckrAAB,0016g00002RJrA0AAL,87860,AC,A60PM,CAP,87860
3472599,a0o6g00000H9MVFAA3,a0i6g00000AhfG9AAJ,a0i6g00000AhfG9AAJ,0016g00002RJx4SAAT,87861,AC,A60PM,CAP,87861
3472600,a0o6g00000H9MVHAA3,a0i6g00000AhcpKAAR,a0i6g00000AhcpKAAR,0016g00002RJtvwAAD,87863,AC,A60PM,CAP,87863
3472601,a0o6g00000H9MVLAA3,a0i6g00000AhcqHAAR,a0i6g00000AhcqHAAR,0016g00002RJtNWAA1,87868,AC,A60PM,CAP,87868
3472602,a0o6g00000H9MVMAA3,a0i6g00000AhfMLAAZ,a0i6g00000AhfMLAAZ,0016g00002RJlvdAAD,87872,AC,A60PM,CAP,87872
3472603,a0o6g00000H9MVNAA3,a0i6g00000AhclvAAB,a0i6g00000AhclvAAB,0016g00002RJycjAAD,346072,AB,A60PM,CAP,346072
3472604,a0o6g00000H9MVcAAN,a0i6g00000AhfMZAAZ,a0i6g00000AhfMZAAZ,0016g00002RJzfPAAT,346077,AB,A60PM,CAP,346077
3472605,a0o6g00000H9MVdAAN,a0i6g00000AhfMaAAJ,a0i6g00000AhfMNAAZ,0016g00002RJzsyAAD,346079,AB,A60PM,CAP,346079
3472606,a0o6g00000H9MVgAAN,a0i6g00000AhZ7XAAV,a0i6g00000AhZ7XAAV,0016g00002RJmkZAAT,346080,AB,A60PM,CAP,346080
3472607,a0o6g00000H9MVhAAN,a0i6g00000Ahcm1AAB,a0i6g00000Ahcm1AAB,0016g00002RJsn8AAD,543476,AA,A48PM,CAP,543476
3472608,a0o6g00000H9MVsAAN,a0i6g00000AhfJBAAZ,a0i6g00000AhfJBAAZ,0016g00002RJmdDAAT,120698,AB,A48PM,CAP,120698
3472609,a0o6g00000H9MVtAAN,a0i6g00000AhclbAAB,a0i6g00000AhclbAAB,0016g00002RJsbvAAD,346090,AB,A60PM,CAP,346090
3472610,a0o6g00000H9MVvAAN,a0i6g00000AhfJEAAZ,a0i6g00000AhfJEAAZ,0016g00002RJoYvAAL,135173,AA,B36PM,CAP,135173
3472611,a0o6g00000H9MVwAAN,a0i6g00000AhcnEAAR,a0i6g00000AhcnEAAR,0016g00002RJpsrAAD,346092,AB,A60PM,CAP,346092
3472612,a0o6g00000H9MVxAAN,a0i6g00000AhfJKAAZ,a0i6g00000AhfJKAAZ,0016g00002RJmOYAA1,346093,AB,A60PM,CAP,346093
3472613,a0o6g00000H9MVzAAN,a0i6g00000AhfJQAAZ,a0i6g00000AhfJQAAZ,0016g00002RJmFKAA1,88654,AC,A60PM,CAP,88654
3472614,a0o6g00000H9MW0AAN,a0i6g00000AhfJRAAZ,a0i6g00000AhfJRAAZ,0016g00002RJpcDAAT,346097,AB,A60PM,CAP,346097
3472615,a0o6g00000H9MW1AAN,a0i6g00000AhZBmAAN,a0i6g00000AhZBmAAN,0016g00002RJsEJAA1,346098,AB,A60PM,CAP,346098
3472616,a0o6g00000H9MW3AAN,a0i6g00000AhfJWAAZ,a0i6g00000AhfJWAAZ,0016g00002RJnarAAD,88167,AC,A60PM,CAP,88167
3472617,a0o6g00000H9MW5AAN,a0i6g00000AhfJYAAZ,a0i6g00000AhfJYAAZ,0016g00002RJp7BAAT,346101,AB,A60PM,CAP,346101
3472618,a0o6g00000H9MW7AAN,a0i6g00000AhcqMAAR,a0i6g00000AhcqMAAR,0016g00002RJmhuAAD,346103,AB,A60PM,CAP,346103
3472619,a0o6g00000H9MWEAA3,a0i6g00000AhfK5AAJ,a0i6g00000AhfK5AAJ,0016g00002RK1rvAAD,88656,AC,A60PM,CAP,88656
3472620,a0o6g00000H9MWKAA3,a0i6g00000AhfKHAAZ,a0i6g00000AhfKHAAZ,0016g00002RJmdFAAT,10350,AD,A60PM,CAP,10350
3472621,a0o6g00000H9MWNAA3,a0i6g00000AhZ6XAAV,a0i6g00000AhZ6XAAV,0016g00002RJvQXAA1,135131,AA,A36PM,CAP,135131
3472622,a0o6g00000H9MWRAA3,a0i6g00000AhZ7kAAF,a0i6g00000AhZ7kAAF,0016g00002RK0u5AAD,88658,AC,A60PM,CAP,88658
3472623,a0o6g00000H9MWWAA3,a0i6g00000AhfKgAAJ,a0i6g00000AhfKgAAJ,0016g00002RJyJvAAL,120739,AB,A48PM,CAP,120739
3472624,a0o6g00000H9MWXAA3,a0i6g00000AhcpHAAR,a0i6g00000AhcpHAAR,0016g00002RJvQBAA1,88172,AC,A60PM,CAP,88172
3472625,a0o6g00000H9MWZAA3,a0i6g00000AhZ7FAAV,a0i6g00000AhZ7FAAV,0016g00002RJnT3AAL,346111,AB,A60PM,CAP,346111
3472626,a0o6g00000H9MWfAAN,a0i6g00000AhfL5AAJ,a0i6g00000AhfL5AAJ,0016g00002RK1U9AAL,346117,AB,A60PM,CAP,346117
3472627,a0o6g00000H9MWgAAN,a0i6g00000AhfL7AAJ,a0i6g00000AhfL7AAJ,0016g00002RJm5gAAD,346118,AB,B60PM,CAP,346118
3472628,a0o6g00000H9MWjAAN,a0i6g00000AhfL9AAJ,a0i6g00000AhfL9AAJ,0016g00002RJmGcAAL,346120,AB,A60PM,CAP,346120
3472629,a0o6g00000H9MWlAAN,a0i6g00000AhfLFAAZ,a0i6g00000AhfLFAAZ,0016g00002RJpLpAAL,346125,AB,A60PM,CAP,346125
3472630,a0o6g00000H9MWnAAN,a0i6g00000AhcoFAAR,a0i6g00000AhcoFAAR,0016g00002RJtz1AAD,88176,AC,A60PM,CAP,88176
3472631,a0o6g00000H9MWqAAN,a0i6g00000AhfLKAAZ,a0i6g00000AhfLKAAZ,0016g00002RJslkAAD,346128,AB,A60PM,CAP,346128
3472632,a0o6g00000H9MWtAAN,a0i6g00000AhfLOAAZ,a0i6g00000AhfLOAAZ,0016g00002RJmWvAAL,346472,AB,A60PM,CAP,346472
3472633,a0o6g00000H9MWyAAN,a0i6g00000AhZC0AAN,a0i6g00000AhZC0AAN,0016g00002RJtocAAD,346139,AB,A60PM,CAP,346139
3472634,a0o6g00000H9MWzAAN,a0i6g00000AhfLWAAZ,a0i6g00000AhfLWAAZ,0016g00002RJokqAAD,87885,AC,A60PM,CAP,87885
3472635,a0o6g00000H9MXGAA3,a0i6g00000AhfLxAAJ,a0i6g00000AhfLxAAJ,0016g00002RK0o9AAD,120705,AB,A48PM,CAP,120705
3472636,a0o6g00000H9MXJAA3,a0i6g00000AhZANAA3,a0i6g00000AhZANAA3,0016g00002RJwwdAAD,110036,AA,PUD36,CAP,110036
3472637,a0o6g00000H9MXXAA3,a0i6g00000AhclYAAR,a0i6g00000AhclYAAR,0016g00002RJr9mAAD,346169,AB,A60PM,CAP,346169
3472638,a0o6g00000H9MXdAAN,a0i6g00000AhZ28AAF,a0i6g00000AhZ28AAF,0016g00002RJtHTAA1,88187,AC,A60PM,CAP,88187
3472639,a0o6g00000H9MXtAAN,a0i6g00000AhmmTAAR,a0i6g00000AhmmTAAR,0016g00002RJpm8AAD,346622,AB,A60PM,CAP,346622
3472640,a0o6g00000H9MXuAAN,a0i6g00000AhmNhAAJ,a0i6g00000AhmNhAAJ,0016g00002RJvRmAAL,346623,AB,A60PM,CAP,346623
3472641,a0o6g00000H9MXvAAN,a0i6g00000AhmSgAAJ,a0i6g00000AhmSgAAJ,0016g00002RJpEWAA1,346624,AB,A60PM,CAP,346624
3472642,a0o6g00000H9MXxAAN,a0i6g00000AhmAxAAJ,a0i6g00000AhmAxAAJ,0016g00002RJrN5AAL,121060,AB,A48PM,CAP,121060
3472643,a0o6g00000H9MXyAAN,a0i6g00000AhmmmAAB,a0i6g00000AhmmmAAB,0016g00002RJukJAAT,121061,AB,A48PM,CAP,121061
3472644,a0o6g00000H9MXzAAN,a0i6g00000AhmmpAAB,a0i6g00000AhmmpAAB,0016g00002RJv8mAAD,88784,AC,A60PM,CAP,88784
3472645,a0o6g00000H9MY0AAN,a0i6g00000AhmHWAAZ,a0i6g00000AhmHWAAZ,0016g00002RJqVyAAL,346632,AB,A60PM,CAP,346632
3472646,a0o6g00000H9MY4AAN,a0i6g00000AhmSQAAZ,a0i6g00000AhmSQAAZ,0016g00002RJpUOAA1,10526,AD,A60PM,CAP,10526
3472647,a0o6g00000H9MY5AAN,a0i6g00000AhmMEAAZ,a0i6g00000AhmMEAAZ,0016g00002RJyQrAAL,135306,AA,C36PM,CAP,135306
3472648,a0o6g00000H9MY6AAN,a0i6g00000AhmMEAAZ,a0i6g00000AhmMEAAZ,0016g00002RJyQrAAL,135307,AA,C36PM,CAP,135307
3472649,a0o6g00000H9MY9AAN,a0i6g00000AhmnAAAR,a0i6g00000AhmnAAAR,0016g00002RK1RjAAL,10529,AD,E60PM,CAP,10529
3472650,a0o6g00000H9MYCAA3,a0i6g00000AhmFtAAJ,a0i6g00000AhmFtAAJ,0016g00002RJs3lAAD,346634,AB,A60PM,CAP,346634
3472651,a0o6g00000H9MYEAA3,a0i6g00000AhmkWAAR,a0i6g00000AhmkWAAR,0016g00002RJzs1AAD,88787,AC,A60PM,CAP,88787
3472652,a0o6g00000H9MYGAA3,a0i6g00000AhmkbAAB,a0i6g00000AhmkbAAB,0016g00002RJvNJAA1,88790,AC,A60PM,CAP,88790
3472653,a0o6g00000H9MYHAA3,a0i6g00000AhmDtAAJ,a0i6g00000AhmDtAAJ,0016g00002RJmRZAA1,88791,AC,A60PM,CAP,88791
3472654,a0o6g00000H9MYLAA3,a0i6g00000AhmWTAAZ,a0i6g00000AhmWTAAZ,0016g00002RK24kAAD,543808,AA,A48PM,CAP,543808
3472655,a0o6g00000H9MYUAA3,a0i6g00000AhmE4AAJ,a0i6g00000AhmE4AAJ,0016g00002RJzgVAAT,346646,AB,A60PM,CAP,346646
3472656,a0o6g00000H9MYaAAN,a0i6g00000AhmnbAAB,a0i6g00000AhmnbAAB,0016g00002RJw8cAAD,88802,AC,A60PM,CAP,88802
3472657,a0o6g00000H9MYdAAN,a0i6g00000AhmDmAAJ,a0i6g00000AhmaHAAR,0016g00002RJttRAAT,346655,AB,A60PM,CAP,346655
3472658,a0o6g00000H9MYjAAN,a0i6g00000AhmDSAAZ,a0i6g00000AhmDSAAZ,0016g00002RJzWaAAL,350547,AA,A48PU,CAP,350547
3472659,a0o6g00000H9MYkAAN,a0i6g00000AhmohAAB,a0i6g00000AhmohAAB,0016g00002RJmJmAAL,346661,AB,A60PM,CAP,346661
3472660,a0o6g00000H9MYnAAN,a0i6g00000AhmolAAB,a0i6g00000AhmolAAB,0016g00002RJx2dAAD,346666,AB,A60PM,CAP,346666
3472661,a0o6g00000H9LByAAN,a0i6g00000AhmosAAB,a0i6g00000AhmosAAB,0016g00002RJpbWAAT,346670,AB,A60PM,CAP,346670
3472662,a0o6g00000H9MZ4AAN,a0i6g00000AhZ5mAAF,a0i6g00000AhZ5mAAF,0016g00002RJxiHAAT,350205,AA,A48PU,CAP,350205
3472663,a0o6g00000H9MZ5AAN,a0i6g00000AhZ5mAAF,a0i6g00000AhZ5mAAF,0016g00002RJxiHAAT,350206,AA,A48PU,CAP,350206
3472664,a0o6g00000H9MZ6AAN,a0i6g00000AhZAMAA3,a0i6g00000AhZAMAA3,0016g00002RJpcVAAT,350223,AA,A48PU,CAP,350223
3472665,a0o6g00000H9MZ7AAN,a0i6g00000AhZAMAA3,a0i6g00000AhZAMAA3,0016g00002RJpcVAAT,350224,AA,A48PU,CAP,350224
3472666,a0o6g00000H9MZ8AAN,a0i6g00000AhZAMAA3,a0i6g00000AhZAMAA3,0016g00002RJpcVAAT,350225,AA,A48PU,CAP,350225
3472667,a0o6g00000H9MZ9AAN,a0i6g00000AhZAMAA3,a0i6g00000AhZAMAA3,0016g00002RJpcVAAT,350226,AA,A48PU,CAP,350226
3472668,a0o6g00000H9MZAAA3,a0i6g00000AhZ5oAAF,a0i6g00000AhZ5oAAF,0016g00002RK0TWAA1,543493,AA,A48PM,CAP,543493
3472669,a0o6g00000H9MZBAA3,a0i6g00000AhZ5pAAF,a0i6g00000AhZ5pAAF,0016g00002RJmA2AAL,88203,AC,A60PM,CAP,88203
3472670,a0o6g00000H9MZCAA3,a0i6g00000AhZ5pAAF,a0i6g00000AhZ5pAAF,0016g00002RJmA2AAL,88204,AC,A60PM,CAP,88204
3472671,a0o6g00000H9MZLAA3,a0i6g00000AhmdhAAB,a0i6g00000AhmdhAAB,0016g00002RJmJQAA1,121021,AB,A48PM,CAP,121021
3472672,a0o6g00000H9MZNAA3,a0i6g00000AhmfoAAB,a0i6g00000AhmfoAAB,0016g00002RJtMnAAL,543766,AA,A48PM,CAP,543766
3472673,a0o6g00000H9MZQAA3,a0i6g00000Ahmg4AAB,a0i6g00000Ahmg4AAB,0016g00002RJrBSAA1,346483,AB,A60PM,CAP,346483
3472674,a0o6g00000H9MZTAA3,a0i6g00000Ahmg8AAB,a0i6g00000Ahmg8AAB,0016g00002RJqb9AAD,346486,AB,A60PM,CAP,346486
3472675,a0o6g00000H9MZUAA3,a0i6g00000Ahmg8AAB,a0i6g00000Ahmg8AAB,0016g00002RJqb9AAD,346487,AB,A60PM,CAP,346487
3472676,a0o6g00000H9MZYAA3,a0i6g00000AhmdwAAB,a0i6g00000AhmdwAAB,0016g00002RJvaIAAT,346493,AB,A60PM,CAP,346493
3472677,a0o6g00000H9MZlAAN,a0i6g00000AhmeFAAR,a0i6g00000AhmeFAAR,0016g00002RJridAAD,350475,AA,A48PU,CAP,350475
3472678,a0o6g00000H9MZnAAN,a0i6g00000AhmeMAAR,a0i6g00000AhmeMAAR,0016g00002RJx87AAD,346504,AB,A60PM,CAP,346504
3472679,a0o6g00000H9MZpAAN,a0i6g00000AhmjpAAB,a0i6g00000AhmjpAAB,0016g00002RJzXwAAL,346511,AB,A60PM,CAP,346511
3472680,a0o6g00000H9MZyAAN,a0i6g00000AhmgVAAR,a0i6g000006KEJCAA4,0016g00002RJrVLAA1,14240,AC,A48PM,CAP,14240
3472681,a0o6g00000H9Ma0AAF,a0i6g00000AhmhaAAB,a0i6g00000AhmhaAAB,0016g00002RJlwrAAD,14242,AC,A48PM,CAP,14242
